#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EGFR	MMP1	9606.ENSP00000275493	9606.ENSP00000322788	0	0	0	0	0.078	0	0	0.522	0.541
EGFR	PLG	9606.ENSP00000275493	9606.ENSP00000308938	0	0	0	0	0.061	0	0	0.557	0.567
EGFR	PECAM1	9606.ENSP00000275493	9606.ENSP00000457421	0	0	0	0	0	0	0	0.585	0.585
EGFR	HSPA5	9606.ENSP00000275493	9606.ENSP00000324173	0	0	0	0	0	0.313	0	0.431	0.592
EGFR	TERT	9606.ENSP00000275493	9606.ENSP00000309572	0	0	0	0	0.061	0	0	0.643	0.650
EGFR	TNF	9606.ENSP00000275493	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.710	0.716
EGFR	TLR4	9606.ENSP00000275493	9606.ENSP00000363089	0	0	0	0	0	0.321	0	0.695	0.784
EGFR	PPARG	9606.ENSP00000275493	9606.ENSP00000287820	0	0	0	0	0.062	0.402	0	0.650	0.787
EGFR	MMP9	9606.ENSP00000275493	9606.ENSP00000361405	0	0	0	0	0	0	0	0.828	0.828
EGFR	LEP	9606.ENSP00000275493	9606.ENSP00000312652	0	0	0	0	0	0	0.600	0.641	0.850
EGFR	PTGS2	9606.ENSP00000275493	9606.ENSP00000356438	0	0	0	0	0.061	0	0	0.869	0.872
EGFR	IL10	9606.ENSP00000275493	9606.ENSP00000412237	0	0	0	0	0	0	0.600	0.713	0.880
EGFR	IGF1	9606.ENSP00000275493	9606.ENSP00000302665	0	0	0	0	0.061	0	0.600	0.708	0.881
EGFR	IL6	9606.ENSP00000275493	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.811	0.921
EGFR	LDLR	9606.ENSP00000275493	9606.ENSP00000454071	0	0	0	0	0.063	0.057	0.900	0.427	0.942
EGFR	ESR1	9606.ENSP00000275493	9606.ENSP00000405330	0	0	0	0	0	0.402	0	0.908	0.943
EGFR	FN1	9606.ENSP00000275493	9606.ENSP00000346839	0	0	0	0	0.185	0.812	0	0.684	0.947
EGFR	PLAU	9606.ENSP00000275493	9606.ENSP00000361850	0	0	0	0	0.088	0	0.900	0.513	0.951
EGFR	MMP3	9606.ENSP00000275493	9606.ENSP00000299855	0	0	0	0	0.076	0	0.900	0.543	0.954
EGFR	SRC	9606.ENSP00000275493	9606.ENSP00000362680	0	0	0	0.671	0	0.484	0.900	0.954	0.963
EGFR	INS	9606.ENSP00000275493	9606.ENSP00000380432	0	0	0	0	0	0	0.800	0.843	0.967
EGFR	PTEN	9606.ENSP00000275493	9606.ENSP00000361021	0	0	0	0	0	0.472	0	0.940	0.967
EGFR	HIF1A	9606.ENSP00000275493	9606.ENSP00000437955	0	0	0	0	0	0	0.900	0.743	0.973
EGFR	VEGFA	9606.ENSP00000275493	9606.ENSP00000478570	0	0	0	0	0.089	0	0.600	0.947	0.979
EGFR	PTPN1	9606.ENSP00000275493	9606.ENSP00000360683	0	0	0	0	0	0.470	0.900	0.798	0.988
ESR1	MMP2	9606.ENSP00000405330	9606.ENSP00000219070	0	0	0	0	0	0	0	0.532	0.532
ESR1	TGFB1	9606.ENSP00000405330	9606.ENSP00000221930	0	0	0	0	0	0	0	0.472	0.472
ESR1	SERPINE1	9606.ENSP00000405330	9606.ENSP00000223095	0	0	0	0	0	0.051	0	0.450	0.455
ESR1	KRAS	9606.ENSP00000405330	9606.ENSP00000256078	0	0	0	0	0	0.084	0	0.621	0.638
ESR1	IL1B	9606.ENSP00000405330	9606.ENSP00000263341	0	0	0	0	0	0	0	0.440	0.440
ESR1	KDR	9606.ENSP00000405330	9606.ENSP00000263923	0	0	0	0	0	0.051	0	0.511	0.516
ESR1	PIK3CA	9606.ENSP00000405330	9606.ENSP00000263967	0	0	0	0	0	0.379	0.900	0.669	0.977
ESR1	FGF2	9606.ENSP00000405330	9606.ENSP00000264498	0	0	0	0	0	0	0	0.496	0.496
ESR1	TP53	9606.ENSP00000405330	9606.ENSP00000269305	0	0	0	0	0	0.379	0	0.919	0.948
ESR1	SOD1	9606.ENSP00000405330	9606.ENSP00000270142	0	0	0	0	0.061	0	0	0.586	0.595
ESR1	NOS3	9606.ENSP00000405330	9606.ENSP00000297494	0	0	0	0	0	0.472	0.900	0.749	0.985
ESR1	MMP3	9606.ENSP00000405330	9606.ENSP00000299855	0	0	0	0	0	0	0	0.426	0.426
ESR1	IGF1	9606.ENSP00000405330	9606.ENSP00000302665	0	0	0	0	0.062	0	0.900	0.715	0.970
ESR1	PLG	9606.ENSP00000405330	9606.ENSP00000308938	0	0	0	0	0.061	0	0	0.440	0.451
ESR1	TERT	9606.ENSP00000405330	9606.ENSP00000309572	0	0	0	0	0	0.043	0.900	0.695	0.968
ESR1	LEP	9606.ENSP00000405330	9606.ENSP00000312652	0	0	0	0	0	0	0	0.768	0.768
ESR1	MMP1	9606.ENSP00000405330	9606.ENSP00000322788	0	0	0	0	0	0	0	0.633	0.633
ESR1	HSPA5	9606.ENSP00000405330	9606.ENSP00000324173	0	0	0	0	0	0.240	0	0.355	0.489
ESR1	FN1	9606.ENSP00000405330	9606.ENSP00000346839	0	0	0	0	0	0.800	0	0.530	0.901
ESR1	PTGS2	9606.ENSP00000405330	9606.ENSP00000356438	0	0	0	0	0	0.050	0	0.771	0.773
ESR1	PTPN1	9606.ENSP00000405330	9606.ENSP00000360683	0	0	0	0	0	0.310	0	0.283	0.484
ESR1	PTEN	9606.ENSP00000405330	9606.ENSP00000361021	0	0	0	0	0	0.393	0	0.686	0.801
ESR1	MMP9	9606.ENSP00000405330	9606.ENSP00000361405	0	0	0	0	0	0	0	0.581	0.581
ESR1	PLAU	9606.ENSP00000405330	9606.ENSP00000361850	0	0	0	0	0.061	0	0	0.440	0.451
ESR1	SRC	9606.ENSP00000405330	9606.ENSP00000362680	0	0	0	0	0.061	0.520	0.900	0.803	0.990
ESR1	TLR4	9606.ENSP00000405330	9606.ENSP00000363089	0	0	0	0	0	0.058	0	0.582	0.589
ESR1	INS	9606.ENSP00000405330	9606.ENSP00000380432	0	0	0	0	0	0	0	0.770	0.770
ESR1	IL6	9606.ENSP00000405330	9606.ENSP00000385675	0	0	0	0	0	0	0	0.769	0.769
ESR1	TNF	9606.ENSP00000405330	9606.ENSP00000398698	0	0	0	0	0	0	0	0.553	0.553
ESR1	SOD2	9606.ENSP00000405330	9606.ENSP00000446252	0	0	0	0	0	0.050	0	0.400	0.405
ESR1	IL10	9606.ENSP00000405330	9606.ENSP00000412237	0	0	0	0	0	0	0	0.422	0.422
ESR1	PECAM1	9606.ENSP00000405330	9606.ENSP00000457421	0	0	0	0	0	0	0	0.471	0.471
ESR1	HIF1A	9606.ENSP00000405330	9606.ENSP00000437955	0	0	0	0	0	0.413	0	0.695	0.813
ESR1	VEGFA	9606.ENSP00000405330	9606.ENSP00000478570	0	0	0	0	0.061	0	0	0.813	0.816
F3	MMP2	9606.ENSP00000334145	9606.ENSP00000219070	0	0	0	0	0.061	0	0	0.408	0.420
F3	PLAT	9606.ENSP00000334145	9606.ENSP00000220809	0	0	0	0	0.076	0	0	0.788	0.795
F3	SERPINE1	9606.ENSP00000334145	9606.ENSP00000223095	0	0	0	0	0.091	0	0	0.821	0.830
F3	MPO	9606.ENSP00000334145	9606.ENSP00000225275	0	0	0	0	0	0	0	0.556	0.556
F3	IL2	9606.ENSP00000334145	9606.ENSP00000226730	0	0	0	0	0	0	0	0.426	0.426
F3	IFNG	9606.ENSP00000334145	9606.ENSP00000229135	0	0	0	0	0	0	0	0.417	0.416
F3	IL4	9606.ENSP00000334145	9606.ENSP00000231449	0	0	0	0	0	0	0	0.633	0.633
F3	IL1B	9606.ENSP00000334145	9606.ENSP00000263341	0	0	0	0	0.061	0	0	0.542	0.551
F3	KDR	9606.ENSP00000334145	9606.ENSP00000263923	0	0	0	0	0	0	0	0.435	0.435
F3	FGF2	9606.ENSP00000334145	9606.ENSP00000264498	0	0	0	0	0.067	0	0	0.643	0.653
F3	ICAM1	9606.ENSP00000334145	9606.ENSP00000264832	0	0	0	0	0	0	0	0.676	0.676
F3	VCAM1	9606.ENSP00000334145	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.681	0.688
F3	PPBP	9606.ENSP00000334145	9606.ENSP00000296028	0	0	0	0	0.050	0	0	0.513	0.517
F3	NOS3	9606.ENSP00000334145	9606.ENSP00000297494	0	0	0	0	0	0	0	0.557	0.557
F3	PLG	9606.ENSP00000334145	9606.ENSP00000308938	0	0	0	0	0	0.379	0	0.866	0.913
F3	OLR1	9606.ENSP00000334145	9606.ENSP00000309124	0	0	0	0	0	0	0	0.410	0.410
F3	LEP	9606.ENSP00000334145	9606.ENSP00000312652	0	0	0	0	0	0	0	0.615	0.615
F3	SELE	9606.ENSP00000334145	9606.ENSP00000331736	0	0	0	0	0	0	0	0.703	0.703
F3	PTGS2	9606.ENSP00000334145	9606.ENSP00000356438	0	0	0	0	0.085	0	0	0.441	0.466
F3	PECAM1	9606.ENSP00000334145	9606.ENSP00000457421	0	0	0	0	0	0	0	0.511	0.511
F3	PPARA	9606.ENSP00000334145	9606.ENSP00000385523	0	0	0	0	0	0	0	0.515	0.515
F3	TLR4	9606.ENSP00000334145	9606.ENSP00000363089	0	0	0	0	0	0	0	0.519	0.519
F3	NR1I2	9606.ENSP00000334145	9606.ENSP00000336528	0	0	0	0	0	0	0	0.525	0.525
F3	MMP9	9606.ENSP00000334145	9606.ENSP00000361405	0	0	0	0	0	0	0	0.532	0.532
F3	FN1	9606.ENSP00000334145	9606.ENSP00000346839	0	0	0	0	0.068	0	0	0.533	0.546
F3	PLAU	9606.ENSP00000334145	9606.ENSP00000361850	0	0	0	0	0.076	0	0	0.535	0.551
F3	IL10	9606.ENSP00000334145	9606.ENSP00000412237	0	0	0	0	0	0	0	0.723	0.723
F3	INS	9606.ENSP00000334145	9606.ENSP00000380432	0	0	0	0	0	0	0	0.730	0.730
F3	IL6	9606.ENSP00000334145	9606.ENSP00000385675	0	0	0	0	0.088	0	0	0.797	0.807
F3	VEGFA	9606.ENSP00000334145	9606.ENSP00000478570	0	0	0	0	0.061	0	0	0.810	0.814
F3	TNF	9606.ENSP00000334145	9606.ENSP00000398698	0	0	0	0	0.063	0	0	0.810	0.815
F3	THBD	9606.ENSP00000334145	9606.ENSP00000366307	0	0	0	0	0.061	0	0	0.860	0.862
FGF2	TNFRSF1A	9606.ENSP00000264498	9606.ENSP00000162749	0	0	0	0	0.061	0	0	0.400	0.412
FGF2	HMOX1	9606.ENSP00000264498	9606.ENSP00000216117	0	0	0	0	0	0	0	0.412	0.412
FGF2	MMP2	9606.ENSP00000264498	9606.ENSP00000219070	0	0	0	0	0.088	0	0	0.816	0.825
FGF2	PLAT	9606.ENSP00000264498	9606.ENSP00000220809	0	0	0	0	0.068	0	0	0.573	0.585
FGF2	TGFB1	9606.ENSP00000264498	9606.ENSP00000221930	0	0	0	0	0	0.050	0	0.762	0.765
FGF2	SERPINE1	9606.ENSP00000264498	9606.ENSP00000223095	0	0	0	0	0.076	0	0	0.724	0.734
FGF2	IL2	9606.ENSP00000264498	9606.ENSP00000226730	0	0	0	0	0	0	0	0.570	0.570
FGF2	IFNG	9606.ENSP00000264498	9606.ENSP00000229135	0	0	0	0	0	0	0	0.706	0.706
FGF2	IL4	9606.ENSP00000264498	9606.ENSP00000231449	0	0	0	0	0.062	0	0	0.582	0.591
FGF2	KRAS	9606.ENSP00000264498	9606.ENSP00000256078	0	0	0	0	0	0.070	0.900	0.534	0.952
FGF2	IL1A	9606.ENSP00000264498	9606.ENSP00000263339	0	0	0	0	0.064	0	0	0.530	0.541
FGF2	IL1B	9606.ENSP00000264498	9606.ENSP00000263341	0	0	0	0	0	0	0	0.815	0.815
FGF2	KDR	9606.ENSP00000264498	9606.ENSP00000263923	0	0	0	0	0.069	0.267	0.600	0.901	0.969
FGF2	PIK3CA	9606.ENSP00000264498	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.296	0.926
FGF2	PPARG	9606.ENSP00000264498	9606.ENSP00000287820	0	0	0	0	0	0	0	0.418	0.418
FGF2	IL18	9606.ENSP00000264498	9606.ENSP00000280357	0	0	0	0	0	0	0	0.445	0.445
FGF2	LEP	9606.ENSP00000264498	9606.ENSP00000312652	0	0	0	0	0	0	0	0.510	0.510
FGF2	SELE	9606.ENSP00000264498	9606.ENSP00000331736	0	0	0	0	0.062	0	0	0.516	0.526
FGF2	PLAU	9606.ENSP00000264498	9606.ENSP00000361850	0	0	0	0	0	0	0	0.536	0.536
FGF2	PTEN	9606.ENSP00000264498	9606.ENSP00000361021	0	0	0	0	0	0	0	0.542	0.542
FGF2	VCAM1	9606.ENSP00000264498	9606.ENSP00000294728	0	0	0	0	0	0	0	0.597	0.597
FGF2	SRC	9606.ENSP00000264498	9606.ENSP00000362680	0	0	0	0	0.062	0.050	0	0.594	0.607
FGF2	TLR4	9606.ENSP00000264498	9606.ENSP00000363089	0	0	0	0	0.064	0.050	0	0.640	0.652
FGF2	IL10	9606.ENSP00000264498	9606.ENSP00000412237	0	0	0	0	0	0	0	0.659	0.659
FGF2	PLG	9606.ENSP00000264498	9606.ENSP00000308938	0	0	0	0	0	0	0	0.669	0.669
FGF2	INSR	9606.ENSP00000264498	9606.ENSP00000303830	0	0	0	0	0	0.050	0.600	0.247	0.689
FGF2	TNF	9606.ENSP00000264498	9606.ENSP00000398698	0	0	0	0	0	0	0	0.692	0.692
FGF2	TERT	9606.ENSP00000264498	9606.ENSP00000309572	0	0	0	0	0.062	0	0	0.698	0.705
FGF2	HIF1A	9606.ENSP00000264498	9606.ENSP00000437955	0	0	0	0	0	0	0	0.735	0.735
FGF2	ICAM1	9606.ENSP00000264498	9606.ENSP00000264832	0	0	0	0	0	0	0	0.738	0.739
FGF2	PTGS2	9606.ENSP00000264498	9606.ENSP00000356438	0	0	0	0	0.057	0	0	0.736	0.740
FGF2	MMP3	9606.ENSP00000264498	9606.ENSP00000299855	0	0	0	0	0.072	0	0	0.762	0.770
FGF2	NOS3	9606.ENSP00000264498	9606.ENSP00000297494	0	0	0	0	0.062	0.063	0	0.763	0.773
FGF2	MMP1	9606.ENSP00000264498	9606.ENSP00000322788	0	0	0	0	0	0	0	0.772	0.773
FGF2	TP53	9606.ENSP00000264498	9606.ENSP00000269305	0	0	0	0	0	0	0	0.787	0.787
FGF2	PECAM1	9606.ENSP00000264498	9606.ENSP00000457421	0	0	0	0	0	0	0	0.790	0.790
FGF2	MMP9	9606.ENSP00000264498	9606.ENSP00000361405	0	0	0	0	0	0	0	0.839	0.839
FGF2	IL6	9606.ENSP00000264498	9606.ENSP00000385675	0	0	0	0	0.061	0	0	0.854	0.857
FGF2	INS	9606.ENSP00000264498	9606.ENSP00000380432	0	0	0	0	0	0	0	0.863	0.863
FGF2	FN1	9606.ENSP00000264498	9606.ENSP00000346839	0	0	0	0	0.088	0	0	0.895	0.901
FGF2	IGF1	9606.ENSP00000264498	9606.ENSP00000302665	0	0	0	0	0	0	0	0.921	0.922
FGF2	VEGFA	9606.ENSP00000264498	9606.ENSP00000478570	0	0	0	0	0	0	0	0.970	0.971
FN1	TNFRSF1A	9606.ENSP00000346839	9606.ENSP00000162749	0	0	0	0	0.073	0	0	0.419	0.438
FN1	HMOX1	9606.ENSP00000346839	9606.ENSP00000216117	0	0	0	0	0.057	0	0	0.443	0.452
FN1	MMP2	9606.ENSP00000346839	9606.ENSP00000219070	0	0	0	0.616	0.348	0.128	0	0.875	0.605
FN1	PLAT	9606.ENSP00000346839	9606.ENSP00000220809	0	0	0	0	0.177	0.294	0	0.618	0.758
FN1	TGFB1	9606.ENSP00000346839	9606.ENSP00000221930	0	0	0	0	0.061	0	0.900	0.859	0.985
FN1	SERPINE1	9606.ENSP00000346839	9606.ENSP00000223095	0	0	0	0	0.295	0	0.900	0.735	0.979
FN1	MPO	9606.ENSP00000346839	9606.ENSP00000225275	0	0	0	0	0	0	0	0.472	0.472
FN1	IL2	9606.ENSP00000346839	9606.ENSP00000226730	0	0	0	0	0	0	0	0.559	0.559
FN1	IFNG	9606.ENSP00000346839	9606.ENSP00000229135	0	0	0	0	0	0	0	0.695	0.695
FN1	IL4	9606.ENSP00000346839	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.567	0.954
FN1	KRAS	9606.ENSP00000346839	9606.ENSP00000256078	0	0	0	0	0	0	0.900	0.550	0.953
FN1	IL1A	9606.ENSP00000346839	9606.ENSP00000263339	0	0	0	0	0	0	0	0.421	0.420
FN1	IL1B	9606.ENSP00000346839	9606.ENSP00000263341	0	0	0	0	0.061	0	0	0.751	0.757
FN1	KDR	9606.ENSP00000346839	9606.ENSP00000263923	0	0	0	0	0.084	0	0	0.687	0.701
FN1	ICAM1	9606.ENSP00000346839	9606.ENSP00000264832	0	0	0	0	0.063	0	0	0.814	0.819
FN1	TP53	9606.ENSP00000346839	9606.ENSP00000269305	0	0	0	0	0	0	0	0.663	0.663
FN1	IL18	9606.ENSP00000346839	9606.ENSP00000280357	0	0	0	0	0	0	0	0.665	0.665
FN1	PPARG	9606.ENSP00000346839	9606.ENSP00000287820	0	0	0	0	0	0	0	0.671	0.671
FN1	VCAM1	9606.ENSP00000346839	9606.ENSP00000294728	0	0	0	0	0.098	0	0	0.734	0.750
FN1	PPBP	9606.ENSP00000346839	9606.ENSP00000296028	0	0	0	0	0	0	0.900	0.436	0.941
FN1	NOS3	9606.ENSP00000346839	9606.ENSP00000297494	0	0	0	0	0	0	0	0.749	0.749
FN1	MMP3	9606.ENSP00000346839	9606.ENSP00000299855	0	0	0	0	0.108	0	0	0.803	0.817
FN1	IGF1	9606.ENSP00000346839	9606.ENSP00000302665	0	0	0	0	0.062	0	0.900	0.690	0.968
FN1	INSR	9606.ENSP00000346839	9606.ENSP00000303830	0	0	0	0	0	0.261	0	0.268	0.435
FN1	PLG	9606.ENSP00000346839	9606.ENSP00000308938	0	0	0	0	0	0.294	0.900	0.800	0.984
FN1	TERT	9606.ENSP00000346839	9606.ENSP00000309572	0	0	0	0	0	0	0	0.420	0.420
FN1	LEP	9606.ENSP00000346839	9606.ENSP00000312652	0	0	0	0	0	0	0	0.443	0.443
FN1	MMP1	9606.ENSP00000346839	9606.ENSP00000322788	0	0	0	0	0.139	0	0	0.683	0.715
FN1	SELE	9606.ENSP00000346839	9606.ENSP00000331736	0	0	0	0	0.049	0	0	0.641	0.643
FN1	NR1I2	9606.ENSP00000346839	9606.ENSP00000336528	0	0	0	0	0	0.800	0	0.197	0.832
FN1	THBD	9606.ENSP00000346839	9606.ENSP00000366307	0	0	0	0	0.061	0	0	0.414	0.426
FN1	LDLR	9606.ENSP00000346839	9606.ENSP00000454071	0	0	0	0	0.061	0	0	0.418	0.430
FN1	HIF1A	9606.ENSP00000346839	9606.ENSP00000437955	0	0	0	0	0.065	0.127	0	0.430	0.494
FN1	PTEN	9606.ENSP00000346839	9606.ENSP00000361021	0	0	0	0	0	0	0	0.555	0.555
FN1	MMP9	9606.ENSP00000346839	9606.ENSP00000361405	0	0	0	0.601	0	0.379	0	0.894	0.599
FN1	IL10	9606.ENSP00000346839	9606.ENSP00000412237	0	0	0	0	0	0	0	0.613	0.613
FN1	TLR4	9606.ENSP00000346839	9606.ENSP00000363089	0	0	0	0	0.061	0	0	0.641	0.648
FN1	PTGS2	9606.ENSP00000346839	9606.ENSP00000356438	0	0	0	0	0.061	0	0	0.738	0.744
FN1	PECAM1	9606.ENSP00000346839	9606.ENSP00000457421	0	0	0	0	0	0	0	0.759	0.759
FN1	TNF	9606.ENSP00000346839	9606.ENSP00000398698	0	0	0	0	0	0	0	0.821	0.822
FN1	INS	9606.ENSP00000346839	9606.ENSP00000380432	0	0	0	0	0	0	0	0.839	0.839
FN1	PTPN1	9606.ENSP00000346839	9606.ENSP00000360683	0	0	0	0	0	0.290	0.900	0.315	0.947
FN1	PLAU	9606.ENSP00000346839	9606.ENSP00000361850	0	0	0	0	0.102	0	0.900	0.592	0.960
FN1	IL6	9606.ENSP00000346839	9606.ENSP00000385675	0	0	0	0	0.074	0	0.900	0.716	0.971
FN1	VEGFA	9606.ENSP00000346839	9606.ENSP00000478570	0	0	0	0	0.076	0	0.900	0.880	0.988
FN1	SRC	9606.ENSP00000346839	9606.ENSP00000362680	0	0	0	0	0	0.797	0.900	0.764	0.994
G6PD	HMOX1	9606.ENSP00000377192	9606.ENSP00000216117	0	0	0	0	0.089	0	0	0.482	0.508
G6PD	GSR	9606.ENSP00000377192	9606.ENSP00000221130	0.070	0	0	0	0.179	0	0	0.957	0.964
G6PD	LCAT	9606.ENSP00000377192	9606.ENSP00000264005	0	0	0	0	0.052	0	0	0.460	0.466
G6PD	TP53	9606.ENSP00000377192	9606.ENSP00000269305	0	0	0	0	0.061	0	0.800	0.712	0.941
G6PD	SOD1	9606.ENSP00000377192	9606.ENSP00000270142	0	0	0	0	0.062	0	0	0.553	0.563
G6PD	NOS3	9606.ENSP00000377192	9606.ENSP00000297494	0.077	0	0	0	0.062	0	0	0.414	0.448
G6PD	LPL	9606.ENSP00000377192	9606.ENSP00000309757	0	0	0	0	0	0	0	0.542	0.542
G6PD	SLC2A4	9606.ENSP00000377192	9606.ENSP00000320935	0	0	0	0	0.061	0	0	0.478	0.489
G6PD	HBB	9606.ENSP00000377192	9606.ENSP00000333994	0	0	0	0	0	0	0	0.429	0.429
G6PD	GCG	9606.ENSP00000377192	9606.ENSP00000387662	0	0	0	0	0	0	0	0.431	0.431
G6PD	VEGFA	9606.ENSP00000377192	9606.ENSP00000478570	0	0	0	0	0	0	0	0.537	0.537
G6PD	SOD2	9606.ENSP00000377192	9606.ENSP00000446252	0	0	0	0	0.063	0	0	0.651	0.659
G6PD	INS	9606.ENSP00000377192	9606.ENSP00000380432	0	0	0	0	0	0	0	0.670	0.670
GCG	HMOX1	9606.ENSP00000387662	9606.ENSP00000216117	0	0	0	0	0	0	0	0.543	0.543
GCG	SERPINE1	9606.ENSP00000387662	9606.ENSP00000223095	0	0	0	0	0	0	0	0.672	0.672
GCG	PIK3CA	9606.ENSP00000387662	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.071	0.903
GCG	TP53	9606.ENSP00000387662	9606.ENSP00000269305	0	0	0	0	0	0	0	0.408	0.408
GCG	PPARG	9606.ENSP00000387662	9606.ENSP00000287820	0	0	0	0	0	0	0	0.546	0.546
GCG	NOS3	9606.ENSP00000387662	9606.ENSP00000297494	0	0	0	0	0	0	0	0.473	0.473
GCG	IGF1	9606.ENSP00000387662	9606.ENSP00000302665	0	0	0	0	0.061	0	0	0.700	0.706
GCG	LPL	9606.ENSP00000387662	9606.ENSP00000309757	0	0	0	0	0	0	0	0.589	0.589
GCG	LEP	9606.ENSP00000387662	9606.ENSP00000312652	0	0	0	0	0	0	0.900	0.900	0.989
GCG	SLC2A4	9606.ENSP00000387662	9606.ENSP00000320935	0	0	0	0	0	0	0	0.792	0.793
GCG	HBA1	9606.ENSP00000387662	9606.ENSP00000322421	0	0	0	0	0	0	0	0.448	0.448
GCG	INS	9606.ENSP00000387662	9606.ENSP00000380432	0	0	0	0	0.200	0.379	0	0.974	0.986
GCG	PPARA	9606.ENSP00000387662	9606.ENSP00000385523	0	0	0	0	0	0	0	0.421	0.420
GCG	IL6	9606.ENSP00000387662	9606.ENSP00000385675	0	0	0	0	0	0	0	0.584	0.584
GCG	VEGFA	9606.ENSP00000387662	9606.ENSP00000478570	0	0	0	0	0	0	0	0.421	0.420
GCG	TNF	9606.ENSP00000387662	9606.ENSP00000398698	0	0	0	0	0	0	0	0.543	0.543
GLB1	MPO	9606.ENSP00000306920	9606.ENSP00000225275	0	0	0	0	0	0	0.900	0.057	0.901
GLB1	PRKCD	9606.ENSP00000306920	9606.ENSP00000378217	0	0	0	0	0	0	0.900	0.050	0.900
GSR	HMOX1	9606.ENSP00000221130	9606.ENSP00000216117	0	0	0	0	0.082	0.125	0	0.692	0.731
GSR	PON1	9606.ENSP00000221130	9606.ENSP00000222381	0	0	0	0	0	0	0	0.440	0.440
GSR	IL1B	9606.ENSP00000221130	9606.ENSP00000263341	0	0	0	0	0	0	0	0.448	0.448
GSR	TNF	9606.ENSP00000221130	9606.ENSP00000398698	0	0	0	0	0	0	0	0.461	0.461
GSR	PTGS2	9606.ENSP00000221130	9606.ENSP00000356438	0	0	0	0	0	0	0	0.480	0.480
GSR	TP53	9606.ENSP00000221130	9606.ENSP00000269305	0	0	0	0	0	0	0	0.480	0.480
GSR	NOS2	9606.ENSP00000221130	9606.ENSP00000327251	0	0	0	0	0	0	0	0.522	0.522
GSR	IL6	9606.ENSP00000221130	9606.ENSP00000385675	0	0	0	0	0	0	0	0.530	0.530
GSR	INS	9606.ENSP00000221130	9606.ENSP00000380432	0	0	0	0	0	0	0	0.571	0.571
GSR	NOS1	9606.ENSP00000221130	9606.ENSP00000477999	0	0	0	0	0	0	0	0.572	0.572
GSR	MPO	9606.ENSP00000221130	9606.ENSP00000225275	0	0	0	0	0	0	0	0.599	0.599
GSR	NOS3	9606.ENSP00000221130	9606.ENSP00000297494	0	0	0	0	0	0	0	0.626	0.626
GSR	SOD1	9606.ENSP00000221130	9606.ENSP00000270142	0	0	0	0	0.072	0.130	0	0.868	0.884
GSR	SOD2	9606.ENSP00000221130	9606.ENSP00000446252	0.071	0	0	0	0.113	0	0	0.906	0.916
HBA1	NOS3	9606.ENSP00000322421	9606.ENSP00000297494	0	0	0	0	0.061	0.455	0	0.188	0.548
HBA1	INS	9606.ENSP00000322421	9606.ENSP00000380432	0	0	0	0	0	0	0	0.727	0.727
HBA1	HBB	9606.ENSP00000322421	9606.ENSP00000333994	0	0	0	0.900	0.786	0.989	0.800	0.905	0.999
HBB	TP53	9606.ENSP00000333994	9606.ENSP00000269305	0	0	0	0	0	0.294	0	0.251	0.448
HBB	PPBP	9606.ENSP00000333994	9606.ENSP00000296028	0	0	0	0	0.154	0	0.900	0.187	0.925
HBB	MMP9	9606.ENSP00000333994	9606.ENSP00000361405	0	0	0	0	0.054	0	0.900	0.127	0.910
HFE	INS	9606.ENSP00000417404	9606.ENSP00000380432	0	0	0	0	0	0	0	0.474	0.474
HFE	IL6	9606.ENSP00000417404	9606.ENSP00000385675	0	0	0	0	0	0	0	0.448	0.448
HIF1A	HMOX1	9606.ENSP00000437955	9606.ENSP00000216117	0	0	0	0	0	0	0	0.729	0.730
HIF1A	MMP2	9606.ENSP00000437955	9606.ENSP00000219070	0	0	0	0	0	0	0	0.720	0.721
HIF1A	TGFB1	9606.ENSP00000437955	9606.ENSP00000221930	0	0	0	0	0	0	0	0.472	0.472
HIF1A	SERPINE1	9606.ENSP00000437955	9606.ENSP00000223095	0	0	0	0	0.076	0	0	0.672	0.684
HIF1A	KRAS	9606.ENSP00000437955	9606.ENSP00000256078	0	0	0	0	0.061	0	0	0.441	0.453
HIF1A	IL1B	9606.ENSP00000437955	9606.ENSP00000263341	0	0	0	0	0	0	0	0.447	0.447
HIF1A	KDR	9606.ENSP00000437955	9606.ENSP00000263923	0	0	0	0	0.061	0	0	0.682	0.688
HIF1A	TP53	9606.ENSP00000437955	9606.ENSP00000269305	0	0	0	0	0	0.379	0.900	0.674	0.977
HIF1A	SOD1	9606.ENSP00000437955	9606.ENSP00000270142	0	0	0	0	0	0	0	0.427	0.427
HIF1A	IL18	9606.ENSP00000437955	9606.ENSP00000280357	0	0	0	0	0	0	0	0.503	0.503
HIF1A	PPARG	9606.ENSP00000437955	9606.ENSP00000287820	0	0	0	0	0.062	0.095	0	0.473	0.513
HIF1A	NOS3	9606.ENSP00000437955	9606.ENSP00000297494	0	0	0	0	0	0	0.900	0.706	0.969
